name,popularity,albumName,artistNames,spotifyUri
Red Tide,24,Middle Cyclone,Neko Case,spotify:track:6lXTDKygGsaPoJsVFx1QkQ
Marais La Nuit,21,Middle Cyclone,Neko Case,spotify:track:4Mahq6QKwFH4RZlOZ4jiyu
"The Next Time You Say ""Forever""",26,Middle Cyclone,Neko Case,spotify:track:78eV2EXN0OKtrUYpZkMAgo
Wild Creatures,22,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:5w0betsnWXXpgPTjtcTxBl
Night Still Comes,36,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:0l5TOyEd5RswsWnqOaOX0X
Man,32,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:3DHSXEW8oE3w147ZrCBS8h
I'm From Nowhere,26,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:75sVxPXSsjyspqrWO0HsY1
Bracing For Sunday,21,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:5qNZnO2CWoKuHv01p46m7s
"Nearly Midnight, Honolulu",23,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:7uo6s5oZc29ZDzjs8gp5sL
Calling Cards,31,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:4rKTK1ZiE7Hrk0U6pUnHvc
City Swans,23,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:1yDpL7zvwOxaZrjncPnpcH
Afraid,19,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:7fCFecvXW9lHZoEX9bJPlX
Local Girl,26,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:28GkKf2CUe0Gw3Q2n8FnyV
Where Did I Leave That Fire,20,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:1gqcCMB25LF43OQ1b5VX1b
Ragtime,23,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:2vG2fsLHqP9tNORtyYszyW
Madonna of the Wasps,19,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:2YQUDFu78DLqbcEr3aVKGm
Magpie to the Morning,33,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:0XCscko5bYZYYWZrM5BIXM
Yon Ferrets Return,17,"The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)",Neko Case,spotify:track:7k533QqtdiT5P5FU3vvAqX
Also Ran,0,Two Thousand,French Kicks,spotify:track:0pc4i56I5HdASII69sgeha
Cloche,0,Two Thousand,French Kicks,spotify:track:0oRKOBtUiaxw7akPpKtCet
England Just Will Not Let You Recover,0,Two Thousand,French Kicks,spotify:track:08k0VDuftlpWKNoaZYQbLp
Go On,0,Two Thousand,French Kicks,spotify:track:0xgny227iS1Ad9PgGswoKW
So Far We Are,0,Two Thousand,French Kicks,spotify:track:4Yst4YAGV4aotsRlI5bdjV
Knee High,0,Two Thousand,French Kicks,spotify:track:6eTh4U3E935vWHJYW9P5Jp
Keep It Amazed,0,Two Thousand,French Kicks,spotify:track:2B87irxfJZZLZ2GGSftol2
No Mean Time,0,Two Thousand,French Kicks,spotify:track:7ttf3avfqZbvQrLfogOpoK
Basement D.C.,0,Two Thousand,French Kicks,spotify:track:3X81N29Cvls9xKM90EjmEU
Hey I Wait I,0,Two Thousand,French Kicks,spotify:track:3MWlSjz4OEra3pkAsPaO5Z
Young Lawyer,5,Young Lawyer,French Kicks,spotify:track:5mfkZojkgGjdRnuw1Si1Ls
Living Room Is Empty,3,Young Lawyer,French Kicks,spotify:track:5WDJbwU5hI3aivesrklCaS
The 88,1,Young Lawyer,French Kicks,spotify:track:6RBrlVSdH9hAfiIgEgjP84
Call Our Hands,2,Young Lawyer,French Kicks,spotify:track:0MsmcBRxTqYIdXldxapqhx
Destro,3,Young Lawyer,French Kicks,spotify:track:0f1DgcvwVsJ8fX5xnEktUj
Piano,4,Young Lawyer,French Kicks,spotify:track:5VPAEgiWH7fG309D28xzQC
When You Heard You,9,One Time Bells,French Kicks,spotify:track:0IhugopYkiYhUQBZFs6REU
Down Now,7,One Time Bells,French Kicks,spotify:track:4PDRvDRvR93t4vlDrlgeoL
Crying Just for Show,10,One Time Bells,French Kicks,spotify:track:4gsjWd0IUpgL8udzIe0WGD
1985,8,One Time Bells,French Kicks,spotify:track:2pKwlckhQbUxFrcmdqGGoQ
Right in Time,5,One Time Bells,French Kicks,spotify:track:0Zfx4o0bV4JEjZXkQhStLS
Trying Whining,8,One Time Bells,French Kicks,spotify:track:3Y9FrfNYi8xDWDud5kTmpb
One Time Bells,5,One Time Bells,French Kicks,spotify:track:0MRQLUjjTJj47o1DfnyVoL
Where We Went Off,5,One Time Bells,French Kicks,spotify:track:4HKyo9rsyOrxCuWPWvSirZ
Wrong Side,10,One Time Bells,French Kicks,spotify:track:6JP0ReVKG78X2vhrZBIgId
Close to Modern,12,One Time Bells,French Kicks,spotify:track:6fTkdbu8oOjIQIyHGv1Vpp
Sunday Night Is Fair,6,One Time Bells,French Kicks,spotify:track:649RhfmZFJAyiWTqTdIDtk
One More Time,22,The Trial Of The Century,French Kicks,spotify:track:3GGOAm6E8Gb0pUfea2Lk6E
Don't Thank Me,14,The Trial Of The Century,French Kicks,spotify:track:4u36yxZJWYbqX7DWwebOnZ
The Trial of the Century,32,The Trial Of The Century,French Kicks,spotify:track:2Wd0sEGphMFaXXJve9tcMs
Oh Fine,15,The Trial Of The Century,French Kicks,spotify:track:64cnBfvm4tVN8XSLXgCcIX
The Falls,12,The Trial Of The Century,French Kicks,spotify:track:7mC10vDv49PBllOtal8ziv
Was It a Crime,10,The Trial Of The Century,French Kicks,spotify:track:7DWTL5wQZIa59nFCfzevxL
Following Waves,13,The Trial Of The Century,French Kicks,spotify:track:2jmho2K4g0FDXeFf32I5to
You Could Not Decide,11,The Trial Of The Century,French Kicks,spotify:track:5VguPxZdTWvKlpGFF4PSLg
"Yes, I Guess",9,The Trial Of The Century,French Kicks,spotify:track:2ueqQLR2s1WZk4cTV2i4Ry
Only so Long,12,The Trial Of The Century,French Kicks,spotify:track:4yyW1BKCwH6cnSe7brmLH4
Better Time,12,The Trial Of The Century,French Kicks,spotify:track:1sjXNBcdcf2noHaASFbcj9
Abandon,0,Swimming,French Kicks,spotify:track:1RWcbSYz90LqCpcxVeeCcp
Said So What,0,Swimming,French Kicks,spotify:track:1RtUomqma1Xd7Q3NgXxRKz
Atlanta,0,Swimming,French Kicks,spotify:track:23pPSaC84W87RjVb70UtqD
With The Fishes,0,Swimming,French Kicks,spotify:track:24n2ECgCNSqx5Gd47uDdKv
Sex Tourists,0,Swimming,French Kicks,spotify:track:1PDRZWSpsrVK41gK4htzlw
This Could Go Wrong,0,Swimming,French Kicks,spotify:track:1JgbgpGcolusJA1AZAjLuJ
Over The World,0,Swimming,French Kicks,spotify:track:5IuTEPjQix9XpBxaWCN1V1
Carried Away,0,Swimming,French Kicks,spotify:track:3v2XTVL5TX504qJsMXxJ7c
New Man,0,Swimming,French Kicks,spotify:track:49ufgPHLsWhRbEhkP03UDZ
Love In The Ruins,0,Swimming,French Kicks,spotify:track:3XOLpWpoUrDLPeiNU6QfLD
The Way You Arrive,0,Swimming,French Kicks,spotify:track:548xmsjYiK4LFux9Fcdtdf
All Our Weekends,0,Swimming,French Kicks,spotify:track:6cMKFMWbSCBGlI5Sq3z8Uy
Making Breakfast,0,Wild Onion,Twin Peaks,spotify:track:563tlZxxBNZBd5BzddnnpO
Is This What You Wanted,45,New Skin For The Old Ceremony,Leonard Cohen,spotify:track:6oI7lWaQ1jfjDduxYblGOo
BJI Aii Hmhp #14,0,Meetle Mice,Dan Deacon,spotify:track:3DpLj2jSLpEV7z4B8JtlXX
Never Do That (Mars),0,Meetle Mice,Dan Deacon,spotify:track:2zD8MhVKw3JkAIDCH3LrcD
Biggle Hat Was Ice Cream Time (Card Shark Nose Nose)(Live),0,Meetle Mice,Dan Deacon,spotify:track:0UDHrRcVuQPTQTkcCbdA4X
30 (from 21 through 35) (Live),0,Meetle Mice,Dan Deacon,spotify:track:0n7TuQmRv04EPCzYw6kThS
The Adventures of Mr Bumbershine feat. Doctor Witherbean,0,Meetle Mice,Dan Deacon,spotify:track:1uTjGosvF9ZomIGn12wuVx
That's A Nice Shirt (Dad),0,Meetle Mice,Dan Deacon,spotify:track:4RY2wxiuthBoUhDS8pXvWz
Aerosmith Permanent Vacation 24162-2,0,Meetle Mice,Dan Deacon,spotify:track:4aDGR9kNORjBtZDqjDmCbW
I'm So Gay with The Boner,0,Meetle Mice,Dan Deacon,spotify:track:3Vopr2yZQB4JprnpKKIeP1
Aw Ah Ah Ah (Party Cakes),0,Meetle Mice,Dan Deacon,spotify:track:55QWkyh7OoOJcyH9lnBrkS
My Weasle is Married Worm Married,0,Meetle Mice,Dan Deacon,spotify:track:1NZcexAKo4rizZHQutWljl
I Have AIDS,0,Meetle Mice,Dan Deacon,spotify:track:0I1ST0WQHygBibaIeDrU3Y
005 September 22 BE,0,Meetle Mice,Dan Deacon,spotify:track:5F9tHgPEsmNBWNKqcPJrm1
Electronics With Clarinet and Bari Sax,0,Meetle Mice,Dan Deacon,spotify:track:6mA8QBDuWAURkWIJwzVhTX
Song For Dina,0,Meetle Mice,Dan Deacon,spotify:track:7M1pvbYtE92G1s7a4kkyxa
my own face is F word,0,Meetle Mice,Dan Deacon,spotify:track:6vUc6pcW9WzxprWzcKssrO
Drinking Out Of Cups,0,Meetle Mice,Dan Deacon,spotify:track:6KoOVuN35I4oys8qn1oBhr
sdahgsfdgh3frgha3wffhjdvbjs4uh,0,Meetle Mice,Dan Deacon,spotify:track:7wcuFFC86tnhESfLTytkHa
Plums,0,Meetle Mice,Dan Deacon,spotify:track:6kFSVbSHoLEwk98t4ARGmZ
My Name is Robert,0,Silly Hat vs. Egale Hat,Dan Deacon,spotify:track:4xUcvrovqXbwt57StASoQ4
ksjfhgljkhertykjlehgskjhkjvhda,0,Silly Hat vs. Egale Hat,Dan Deacon,spotify:track:1vyVrCDJJ3TsavBmyibZE6
Sound Events (Live),0,Silly Hat vs. Egale Hat,Dan Deacon,spotify:track:4wvB7zGDA0sxHq47KY1c38
Shit Slowly Applied On Cock Parts,0,Silly Hat vs. Egale Hat,Dan Deacon,spotify:track:5gHni9VA7wlFF6ynK4kJ9P
The House I Was Isn't My Girlfriends Porsche,0,Silly Hat vs. Egale Hat,Dan Deacon,spotify:track:0Km0MdIrIyUY0s9DqpuYqP
Missy Modle x 1000,0,Silly Hat vs. Egale Hat,Dan Deacon,spotify:track:0XjH9SWM1HItrLBXidAZRY
Spring,0,Silly Hat vs. Egale Hat,Dan Deacon,spotify:track:0ypr2YR2lwz1fsT0u7g1bL
I Will Always Have Juice Today,0,Silly Hat vs. Egale Hat,Dan Deacon,spotify:track:3xTk0kfhDhXw8UaGzMx8nb
Glass and Metal,0,Silly Hat vs. Egale Hat,Dan Deacon,spotify:track:6O3r0iYkyzYO75c7TK4G07
It's Not As It's Going Downtown,0,Silly Hat vs. Egale Hat,Dan Deacon,spotify:track:0E1OjdAzLqfTSTbO7pHocA
Junior High Band With Trucks & Dogs,0,Silly Hat vs. Egale Hat,Dan Deacon,spotify:track:6kEJBOOMLgvRdy7armMsOx
4400440044040 with Dufus and The Beatles,0,Silly Hat vs. Egale Hat,Dan Deacon,spotify:track:7yQlSeSj9qwe0K1YJsfUMn
Wooody Wooodpecker,0,Spiderman Of The Rings,Dan Deacon,spotify:track:18mYOyHr0dxk3vQfWWTEXD
Big Milk,0,Spiderman Of The Rings,Dan Deacon,spotify:track:1dpSTe7AWFwgplhPCoSfqW
The Crystal Cat,0,Spiderman Of The Rings,Dan Deacon,spotify:track:5jlFugXA1FfrVkmvXFMTHE
Wham City,0,Spiderman Of The Rings,Dan Deacon,spotify:track:4U138GkSGVyIjl7I4aLGSI
Okie Dokie,0,Spiderman Of The Rings,Dan Deacon,spotify:track:7dENxPQJDQUFehj7SSXZ3G
Trippy Green Skull,0,Spiderman Of The Rings,Dan Deacon,spotify:track:2hHyafEaEjZKKjvXgKxvbF
Snake Mistakes,0,Spiderman Of The Rings,Dan Deacon,spotify:track:4A37l8n3wxQTgEbANMUklC
Pink Batman,0,Spiderman Of The Rings,Dan Deacon,spotify:track:3bsK1rCYwq11UxUPvYYNoh
Jimmy Joe Roche,0,Spiderman Of The Rings,Dan Deacon,spotify:track:6CU04lxIdOnp90X3ioxrTD
World Of Hair (The Ram Ones),0,Spiderman Of The Rings,Dan Deacon,spotify:track:2xbxLlOcDVDFhGsTOrCipn
Build Voice,0,Bromst,Dan Deacon,spotify:track:3jOx0hdiz9EOZFHUBYdj6L
Red F,0,Bromst,Dan Deacon,spotify:track:31TNZRKdcAi8DBchNG8JGG
Paddling Ghost,0,Bromst,Dan Deacon,spotify:track:2kEUnoIRejGTX3y8oH3euY
Snookered,0,Bromst,Dan Deacon,spotify:track:5UKKQVjIyCg6F57gulETXr
Of The Mountains,0,Bromst,Dan Deacon,spotify:track:082UBCOIFyswldW49b8dyA
Surprise Stefani,0,Bromst,Dan Deacon,spotify:track:6FtPpT5Qg8POcfVfGalTrL
Wet Wings,0,Bromst,Dan Deacon,spotify:track:2IpVYZLoJi4yNw2T8ymMSH
Woof Woof,0,Bromst,Dan Deacon,spotify:track:7tvHJ3UIPGFCsD8VAgLI6V
Slow With Horns / Run For Your Life,0,Bromst,Dan Deacon,spotify:track:36Kfpkogj914IRdx3wSV58
Baltihorse,0,Bromst,Dan Deacon,spotify:track:1daKvFDTYnzih7GncTDQvA
Get Older,0,Bromst,Dan Deacon,spotify:track:0j2CfpbAkWsoKyGxhN0Fjd
Prettyboy,0,America,Dan Deacon,spotify:track:0WURXXfg1sfBJmbeljqFAr
Guilford Avenue Bridge,0,America,Dan Deacon,spotify:track:6XxJWVY2PbP4Fed9Zv4gDv
True Thrush,0,America,Dan Deacon,spotify:track:4qLSxMHkEHBqixf4oGJzid
Lots,0,America,Dan Deacon,spotify:track:2kdyX6AyUNwtGsLbAET1Sc
Crash Jam,0,America,Dan Deacon,spotify:track:4V1mRjqbsyP4xlQK463t5p
USA I: Is a Monster,0,America,Dan Deacon,spotify:track:7jDgSLJFokEhxOhK4fgb93
USA II: The Great American Desert,0,America,Dan Deacon,spotify:track:38SZknzmRbNYRYqXYfUkMS
USA III: Rail,0,America,Dan Deacon,spotify:track:1Dz8tJLmzvMccGi0Vh5v8A
USA IV: Manifest,0,America,Dan Deacon,spotify:track:6nwM6gQbyZd2v7c1xzqcry
Feel the Lightning,0,Gliss Riffer,Dan Deacon,spotify:track:13JWZ0JbxAX2hfxCn1igg8
Sheathed Wings,0,Gliss Riffer,Dan Deacon,spotify:track:0dcrVzcva5ZjCr3unyXgEh
When I Was Done Dying,0,Gliss Riffer,Dan Deacon,spotify:track:6FmDwmhx099zLzv846bauL
Meme Generator,0,Gliss Riffer,Dan Deacon,spotify:track:5GaWs3nDhOaonHdsnfwy4r
Mind On Fire,0,Gliss Riffer,Dan Deacon,spotify:track:4QTD38McuSsb3fzZLtd8GN
Learning to Relax,0,Gliss Riffer,Dan Deacon,spotify:track:5mBtyo2EEkRO3pnrf4hNuk
Take it to the Max,0,Gliss Riffer,Dan Deacon,spotify:track:5StArauh09crAw9r2Tg4V4
Steely Blues,0,Gliss Riffer,Dan Deacon,spotify:track:2wQXpDzZ79KJPQENXgX765
No Below,2,Major Arcana,Speedy Ortiz,spotify:track:6rh7tCci9IVYbEvLwLuXgz
Old & Gray,0,Beware And Be Grateful,Maps & Atlases,spotify:track:3FRnam3HjgoHtZ3AHeGnFi
Carry the Zero,59,Keep It like a Secret,Built To Spill,spotify:track:3HMOMdRPywfouYx5B4PvaH
Grounds For Divorce,0,Apologies To The Queen Mary,Wolf Parade,spotify:track:1RTn0yllGDBESv1cHVgho4
You Are A Runner And I Am My Father's Son,0,Apologies To The Queen Mary,Wolf Parade,spotify:track:3Q2ubsXZ0UibneN8z96v4I
Modern World,0,Apologies To The Queen Mary,Wolf Parade,spotify:track:283asojtvK6z6OX0CFnyX5
We Built Another World,0,Apologies To The Queen Mary,Wolf Parade,spotify:track:3tjAgpSZmrjZ3IPRkpYfX5
Fancy Claps,0,Apologies To The Queen Mary,Wolf Parade,spotify:track:4CrdMj0h357i5WTSCYFhLq
Same Ghost Every Night,0,Apologies To The Queen Mary,Wolf Parade,spotify:track:6u8sGVpHRUEIXTa8ruUiKI
Shine A Light,0,Apologies To The Queen Mary,Wolf Parade,spotify:track:3d1pJpjkgee1p126g0eivK
Dear Sons And Daughters Of Hungry Ghosts,0,Apologies To The Queen Mary,Wolf Parade,spotify:track:3JUNfbH08DU3kf7xc6h1eN
It's A Curse,0,Apologies To The Queen Mary,Wolf Parade,spotify:track:38E8hWBClfe4fdQgsBCWgV
Dinner Bells,0,Apologies To The Queen Mary,Wolf Parade,spotify:track:4E6Od4OZ9930kNg3IQateQ
This Heart's On Fire,0,Apologies To The Queen Mary,Wolf Parade,spotify:track:3qtdTUICDnG3xC3Sk2P7Z1
Christmas Time Is Here,31,Sings Christmas Carols,Mark Kozelek,spotify:track:0oDZqHmT3DRF5CAnqs94uT
Do You Hear What I Hear,18,Sings Christmas Carols,Mark Kozelek,spotify:track:1fnUNIO7ruiCN1ugs3l1ge
"2,000 Miles",24,Sings Christmas Carols,Mark Kozelek,spotify:track:0IIsa9kFGoCFcP66UKbPEp
O Come All Ye Faithful,27,Sings Christmas Carols,Mark Kozelek,spotify:track:2whlRQIh2Y4h3vLeok57Js
O Christmas Tree,17,Sings Christmas Carols,Mark Kozelek,spotify:track:2WHs44OU12pa3ehBRqyf3g
Away in a Manger,25,Sings Christmas Carols,Mark Kozelek,spotify:track:1xEQHN6fCn2rKs1iUOahcX
O Little Town of Bethlehem,15,Sings Christmas Carols,Mark Kozelek,spotify:track:14UxvcvBLUhnIuNMJNI0fd
Silent Night,15,Sings Christmas Carols,Mark Kozelek,spotify:track:4dLI4gZsGzkh8HV8pWKrPp
I Believe in Father Christmas,16,Sings Christmas Carols,Mark Kozelek,spotify:track:0m6y8SeMcJTOiPCt3cVTrx
Hark the Herald Angels Sing,14,Sings Christmas Carols,Mark Kozelek,spotify:track:2PcdCcIky4rEo9vMH2IEbA
"God Rest Ye Merry, Gentlemen",15,Sings Christmas Carols,Mark Kozelek,spotify:track:7cklASz61XV1hQ6mUVmKzz
The First Noel,15,Sings Christmas Carols,Mark Kozelek,spotify:track:5FCIA9efPNrbw7e2nh4fK3
What Child Is This,19,Sings Christmas Carols,Mark Kozelek,spotify:track:7I5DTPvFIPzoKAli8SO4Gm
The Christmas Song,17,Sings Christmas Carols,Mark Kozelek,spotify:track:7uHoCj3WMNrVgvFXMeMvpM
Up To My Neck In You,29,What's Next To The Moon,Mark Kozelek,spotify:track:3nKG9g0QABptYiA8rW0udg
Love At First Feel,16,What's Next To The Moon,Mark Kozelek,spotify:track:6faH7FMKZoKA4vMlxoRjoV
Love Hungry Man,14,What's Next To The Moon,Mark Kozelek,spotify:track:0lenidP4Dn0eeY5j5NbFKK
Bad Boy Boogie,14,What's Next To The Moon,Mark Kozelek,spotify:track:1g5DCObDn6JJrOPTuSkbvQ
What's Next To The Moon,18,What's Next To The Moon,Mark Kozelek,spotify:track:3DMv3s8wJYEujSQ4TPCbP6
Walk All Over You,12,What's Next To The Moon,Mark Kozelek,spotify:track:2SLEYlc0olZGKvMSNnbiG6
You Ain't Got A Hold On Me,14,What's Next To The Moon,Mark Kozelek,spotify:track:4xFFalDX61STz17D48giJL
If You Want Blood,14,What's Next To The Moon,Mark Kozelek,spotify:track:78kixLbLPU1pfaDkNAsV5E
Riff Raff,9,What's Next To The Moon,Mark Kozelek,spotify:track:4PP4Ry0OLeRGkPqNJpe9dM
Rock N Roll Singer,10,What's Next To The Moon,Mark Kozelek,spotify:track:4WSQXhHfcPyYDEGPdfvP9c
I Love My Dad,0,Benji,Sun Kil Moon,spotify:track:1UUcihbUIbJk8RM6IQVTTi
Atlantic City,56,Nebraska,Bruce Springsteen,spotify:track:1Vp8U39YNsDfd6yVuaUq12
Johnny 99,43,Nebraska,Bruce Springsteen,spotify:track:2ohcpZDvcIRdCE3lWxu6Tc
State Trooper,46,Nebraska,Bruce Springsteen,spotify:track:1Ulh5rWbhhV3PltDadTBZC
Used Cars,38,Nebraska,Bruce Springsteen,spotify:track:1LDz5dqGxxWSOxNWjuzclb
My Father's House,40,Nebraska,Bruce Springsteen,spotify:track:20mvEa8wRNsdU7diadzRGg
Nebraska,49,Nebraska,Bruce Springsteen,spotify:track:7GDIQqD5pdHCda5rpZ98Ie
Mansion On the Hill,40,Nebraska,Bruce Springsteen,spotify:track:4eQQGTTbcKl5abbaIM0OxW
Highway Patrolman,41,Nebraska,Bruce Springsteen,spotify:track:408tTuSDxIr3zDR90Zmcw2
Open All Night,39,Nebraska,Bruce Springsteen,spotify:track:6puA3V4iUFow4GMGFDf7qF
Reason to Believe,40,Nebraska,Bruce Springsteen,spotify:track:7tRIpQDyq22qkjdk4mzBrq
NYC - Remastered,0,Turn On The Bright Lights (Tenth Anniversary Edition),Interpol,spotify:track:6CD94OwWx96angyaNgw6z4
Sinnerman - Live In New York/1965,0,Pastel Blues (Originals),Nina Simone,spotify:track:2HDwGSgOBJD9lE3BF5JEec
Next Time,50,Soul Power,Curtis Harding,spotify:track:6h7oewjyzSKywtot8sHXj7
Maybe Lately,0,Five Roses,Miracle Fortress,spotify:track:3V3o9qAGtcHAIYvMAIptvF
When U Love Somebody,0,Mouthfuls,Fruit Bats,spotify:track:1k6HyTZzm0Vk8Cb3LUQUf8
Ghost (feat. Clap Your Hands Say Yeah),0,Ghost,Claptone,spotify:track:2aH8tLE6nIgQLLGsUv3KjO
Reflections After Jane,53,Suburban Light,The Clientele,spotify:track:5vSPLdxRqbiGtO1NG8sZGW
I Really Need Love,0,Every Step's A Yes,The Bees,spotify:track:0RrSZWuWiIR7ETRjKZBUib
Raconte-Moi Une Histoire,0,Hurry Up We're Dreaming,M83,spotify:track:7AThm81bz0E8g7jaLzynPQ
The Mending of the Gown,0,Random Spirit Lover,Sunset Rubdown,spotify:track:3wYPWHj25nTaMOBQBYgMxp
Hippie Hippie Hourrah,0,Il est cinq heures,Jacques Dutronc,spotify:track:0rVCtvXYg2mnj9cDCMCPyA
Biomusicology,32,The Tyranny of Distance,Ted Leo and the Pharmacists,spotify:track:569n8Nvn74MCzJf4ei9ASX
I'll Believe In Anything,0,Apologies To The Queen Mary,Wolf Parade,spotify:track:6RykHdc2JWXV6T3S8fpbV3
Seattle Party,52,No Regerts,Chastity Belt,spotify:track:3OHdhLUobIIKskQHLJAaqe
Hustla,27,How I Got Over,The Roots,spotify:track:0Q1tCh3vAv5MtM9P5kt64u
A Peace Of Light,30,How I Got Over,The Roots,spotify:track:2rByGzndD0TKPWDXOdF2hg
Dear God 2.0,36,How I Got Over,The Roots,spotify:track:0gDRvWeq0Qcg9KKEGGjFKE
Radio Daze,35,How I Got Over,The Roots,spotify:track:4o6Uq3dNrfs6kVOm3u1FL5
Now Or Never,41,How I Got Over,The Roots,spotify:track:1j7WYjy5ZWG6XvayzsEbj4
How I Got Over,47,How I Got Over,The Roots,spotify:track:51bnnsURQ9bITMraBp4Vbu
DillaTUDE: The Flight Of Titus,28,How I Got Over,The Roots,spotify:track:5a5MpbIzMTC0zmzyCNvs9q
The Day,37,How I Got Over,The Roots,spotify:track:58vsA5Rs4OoZYFJMJW5et8
Right On,56,How I Got Over,The Roots,spotify:track:0QZkqy0yPdZ4KR8mroQ8CN
Doin' It Again,32,How I Got Over,The Roots,spotify:track:0lqJDuFQEPTbxVJyREf4DH
The Fire,59,How I Got Over,The Roots,spotify:track:1iP5UMdOsGz6EdltGbbcb7
Tunnel Vision,27,How I Got Over,The Roots,spotify:track:1PBq1dnjzvQj5jemfRzAec
Web 20/20,28,How I Got Over,The Roots,spotify:track:3kv5JrPEwD4D6nE5RdC8Ui
Big In Japan,0,Mule Variations,Tom Waits,spotify:track:0W1C1GIccD6ev8PmV9pK40
Hold On,0,Mule Variations,Tom Waits,spotify:track:1uElKd3GiIoY5ghSU52iav
House Where Nobody Lives,0,Mule Variations,Tom Waits,spotify:track:0eM2hKwc6Hxo8ZLlDPcsIv
What's He Building?,0,Mule Variations,Tom Waits,spotify:track:0cSdg7sDta4g19rtrAFnGM
Black Market Baby,0,Mule Variations,Tom Waits,spotify:track:054SIli6BURXOBp0zIRuPb
Eyeball Kid,0,Mule Variations,Tom Waits,spotify:track:0hR1lLjwtsJAKrXFEzzJsN
Chocolate Jesus,0,Mule Variations,Tom Waits,spotify:track:0qrGJTKCdkeRTyi2OKc89Q
Come On Up To The House,0,Mule Variations,Tom Waits,spotify:track:2DwzknWjtUWj2zzDvziklB
Lowside Of The Road,0,Mule Variations,Tom Waits,spotify:track:6wFG5cbobLqtH9ROMjJFHy
Get Behind The Mule,0,Mule Variations,Tom Waits,spotify:track:5yKfEU6q2Z5JRaQs1y0aKv
Cold Water,0,Mule Variations,Tom Waits,spotify:track:6MIQFN7798srqMPlw272dA
Pony,0,Mule Variations,Tom Waits,spotify:track:6HHi01Dwk8X0vQ1rSALgqn
Picture In A Frame,0,Mule Variations,Tom Waits,spotify:track:65Wnh7OQfGFxzkHLTK1a92
Georgia Lee,0,Mule Variations,Tom Waits,spotify:track:2XT18WJcEy4B0jI2Cy4Mg7
Filipino Box Spring Hog,0,Mule Variations,Tom Waits,spotify:track:7B2nG3OmVSlr5XYkwjieHw
Take It With Me,0,Mule Variations,Tom Waits,spotify:track:5lY43GPCJt3sUmBYPhXWIo
Lucinda / Ain't Goin Down - Birmingham - 07/03/08,0,Glitter And Doom Live,Tom Waits,spotify:track:50ec9LWe08ZU1vvTAA1qqb
Singapore - Edinburgh - 07/28/08,0,Glitter And Doom Live,Tom Waits,spotify:track:1q296GZ6ee8POfj9gCrH7r
Dirt In The Ground - Milan - 07/19/08,0,Glitter And Doom Live,Tom Waits,spotify:track:2XX8njQO1qITCkGlhoZXSu
Such A Scream - Milan - 07/19/08,0,Glitter And Doom Live,Tom Waits,spotify:track:3njFopCjAGTK4U3WxygUgB
Live Circus - Jacksonville - 07/01/08,0,Glitter And Doom Live,Tom Waits,spotify:track:4ENK8damXCgEqFfPLf1Hlf
Goin' Out West - Tulsa - 06/25/08,0,Glitter And Doom Live,Tom Waits,spotify:track:3NdUNmOL0ZHDtJFL4QzLDt
Trampled Rose - Dublin - 08/01/08,0,Glitter And Doom Live,Tom Waits,spotify:track:1wzFRhUqArZ4R6sFd0pGuy
Metropolitan Glide - Knoxville - 06/29/08,0,Glitter And Doom Live,Tom Waits,spotify:track:2Eqa0s3DTSQpDvLbJKyUF9
I'll Shoot The Moon - Paris - 07/28/08,0,Glitter And Doom Live,Tom Waits,spotify:track:4cgmZr5WmmFfxIYuDuK06S
Green Grass - Edinburgh - 07/28/08,0,Glitter And Doom Live,Tom Waits,spotify:track:1MNwYdoU1JIX9iDJdlQD21
